level,region,county,storage_potential_all_mt,dsa_injection_rate_avg_mtpa,dsa_injection_rate_min_mtpa,dsa_injection_rate_max_mtpa,eor_injection_rate_avg_mtpa,eor_injection_rate_min_mtpa,eor_injection_rate_max_mtpa,screening_injection_capacity_mtpa,years_to_fill_at_avg_injection,source_url,evidence_grade,notes
county,Sichuan,Gao County,176.31,0.02,,,0.0,,,0.02,8815.5,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Gong County,115.91,0.02,,,0.0,,,0.02,5795.5,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Jiang'an County,145.26,0.01,,,0.0,,,0.01,14525.999999999998,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Nanxi District,93.39,0.01,,,0.0,,,0.01,9339.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Pingshan County,251.68,0.02,,,0.0,,,0.02,12584.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Xingwen County,214.36,0.01,,,0.0,,,0.01,21436.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Xuzhou District,413.61,0.02,,,0.0,,,0.02,20680.5,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Junlian County,13.96,0.02,,,0.0,,,0.02,698.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Changning County,137.65,0.01,,,0.0,,,0.01,13765.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Anyue County,456.0,0.01,,,0.01,,,0.02,22800.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Lezhi County,243.67,0.01,,,0.0,,,0.01,24367.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Yanjiang District,245.7,0.01,,,0.0,,,0.01,24570.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Da'an District,63.92,0.01,,,0.0,,,0.01,6392.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Fushun County,166.9,0.01,,,0.0,,,0.01,16690.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Gongjing District,67.75,0.01,,,0.0,,,0.01,6775.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Rong County,252.57,0.01,,,0.0,,,0.01,25257.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Yantan District,70.89,0.01,,,0.0,,,0.01,7089.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Sichuan,Ziliujing District,30.97,0.01,,,0.0,,,0.01,3097.0,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Taiwan,Taiwan Province ,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Baodi District,1438.43,122.77,,,0.0,,,122.77,11.716461676305288,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Beichen District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Binhai New Area,2829.91,119.97,,,52.1,,,172.07,16.446271866101004,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Dongli District,74.53,59.98,,,0.0,,,59.98,1.2425808602867623,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Heping District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Hebei District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Hedong District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Hexi District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Hongqiao District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Jizhou District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Jinnan District,76.45,59.98,,,52.1,,,112.08,0.6821020699500357,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Jinghai District,93.16,44.99,,,0.0,,,44.99,2.070682373860858,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Nankai District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Ninghe District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Wuqing District,5834.52,122.77,,,53.32,,,176.09,33.133738429212336,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tianjin,Xiqing District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Cuoqin County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Gar County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Gazhe County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Geji County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Pulan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Rutog County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Zhada County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Baxo County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Bianba County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Chaya County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Dingqing County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Gongjue County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Tibet Autonomous Region,Jiangda County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
